u(t),theta,theta_dot
-0.001355288911277947,-1.5707741409940543,0.001079996968478141
0.0,-1.5707538460727641,0.0009345282994429945
0.0,-1.5707372617770279,0.00071420047959771
0.0,-1.5707256711038875,0.0004381080138269622
0.0,-1.5707198601763868,0.0001299612998075893
0.0,-1.5707203189179295,-0.00018512135796953347
0.0,-1.5707270759787229,-0.00048202093160422215
0.0,-1.5707395034048435,-0.0007370914001959509
0.0,-1.5707563402611318,-0.0009285975172496609
0.0,-1.5707761650108076,-0.0010429650274612066
0.0,-1.5707974088036092,-0.0010706173046456868
0.0,-1.5708183838284286,-0.0010094188896603684
0.0,-1.5708373478084883,-0.0008663689148598472
0.0,-1.5708527158689316,-0.0006558141105726973
0.0,-1.5708633345325795,-0.0003945897944309636
0.0,-1.5708683178955476,-0.00010354283662075789
0.0,-1.570867347776647,0.00019339662633116952
0.00020369210988619652,-1.5708606491581014,0.0004702031573694021
0.00020369210988619652,-1.5708510377566547,0.0005385645217887799
0.0,-1.5708382636363165,0.0007319830900241601
0.0,-1.5708222340912434,0.0008636883237713464
0.0,-1.5708042296128109,0.0009228215804742986
0.0,-1.570785746385113,0.000905812392168617
0.0,-1.570768404026734,0.0008158250862763148
0.0,-1.570753535537228,0.0006606164640169384
0.0,-1.570742321123,0.00045349829165531463
0.0,-1.5707356305605709,0.00021183228488372985
0.0,-1.5707338786206078,-4.447124514836393e-05
0.0,-1.5707372247909224,-0.0002941369688379485
0.0,-1.5707454346673104,-0.0005171637244623083
0.0,-1.5707577636101842,-0.0006958796787546282
0.0,-1.5707730115781187,-0.000815666020069412
0.0,-1.5707899490149508,-0.0008683965157922076
0.0,-1.5708072202174548,-0.0008491560112825013
0.0,-1.5708234520882376,-0.0007598592567886181
0.0,-1.5708372852778165,-0.0006098183657353805
0.0,-1.570847636855199,-0.00041295172927886933
0.0,-1.5708536935050836,-0.0001848283309481093
0.0,-1.5708549478492086,5.644841118786551e-05
0.0,-1.5708513786827931,0.0002910357367780146
0.0,-1.5708434154073576,0.0004982878654115521
0.0,-1.570831729133831,0.000662594030118626
0.0,-1.570817292519868,0.0007708883808277827
0.0,-1.5708013093467896,0.0008151911605126978
0.0,-1.5707850934928553,0.0007935388190061204
0.0,-1.5707699830535724,0.000707600240635177
0.0,-1.5707571938785667,0.0005639789963903053
0.0,-1.5707477273040347,0.00037536754580496436
0.0,-1.5707422993587583,0.00015940555509540887
0.0,-1.5707412407947363,-6.680219098177984e-05
0.0,-1.5707447388414264,-0.0002851984140892005
0.0,-1.5707525270588487,-0.00047871605874779137
-0.6417295988008749,-1.5707638622171538,-0.0006315092749659332
-3.2923631753637266,-1.5697388895917521,0.5374421996572931
-4.445997715492453,-1.5358624314136249,2.6847252899963463
-2.967976316386012,-1.468685677064716,3.8771202627774013
-1.929239310895859,-1.3861698100189026,4.221219185162948
-1.266038352124381,-1.3043191972214343,3.871644733377457
-0.9016510330317973,-1.2350180132643154,3.0114698458586586
-0.7639945469281636,-1.1861101958499236,1.8337488103415436
-0.7850367760306994,-1.1625269511808756,0.5115398238944517
-0.8978585582870859,-1.165689894324623,-0.8032570818256644
-1.0470372833006656,-1.1939400986133129,-1.9893807164688366
-1.188672265015732,-1.2437070055623025,-2.944022776569156
-1.5406014279116544,-1.3097066993351167,-3.6001324074880525
-1.8571452458569226,-1.3839203442488412,-3.7187005120549044
-1.7919572995261395,-1.4565076699177137,-3.493828134414762
-1.4193263488250618,-1.5222850148018965,-3.0751555609329837
-0.7764481482352897,-1.5781747715760046,-2.6439678186847977
-0.9023574433597054,-1.628330218359139,-2.305445119908965
-1.1150794521598228,-1.6651577577140786,-1.3828168371762288
-0.35679045384212904,-1.6845391590743466,-0.5897296265588914
0.5093639251401494,-1.690020746942962,-0.15767799713372638
0.8707325125998727,-1.6920019107128903,-0.03486225059257794
0.833790001603904,-1.6912829842459616,0.10867265511495672
0.1352221238981932,-1.6876482220021574,0.25271196629113646
-0.15837360692927127,-1.676023237425715,0.9367957446613142
0.8295089025946001,-1.6530509677201781,1.2133457944423338
1.3178946077310127,-1.632019654461669,0.896806302921512
1.1197859694433765,-1.6170742546712968,0.5995738910886472
0.9495563302143308,-1.6077951766136795,0.33139180487067194
0.8015409745277424,-1.60351642678517,0.10610669400212092
0.678594099148841,-1.6032765571416976,-0.06880032757625887
0.5801681956420612,-1.6059752408364938,-0.1908324450473901
0.5048831813379159,-1.610569257002483,-0.259860079314124
0.8275192063709441,-1.6160338328796269,-0.2800832233809903
0.8831603502701652,-1.6225591669473902,-0.5740550175299284
0.5027842105097227,-1.6354558242161592,-0.5713859426633133
0.23615090024319274,-1.646220530031581,-0.45293904944174895
0.48391876140201906,-1.6519142243051987,-0.1470256173274886
0.5966231617789932,-1.6548762284779959,-0.1897593041935614
0.19124645982168398,-1.6570619452523776,0.04763572333880944
0.17120663735879643,-1.6529506424417146,0.3493778459189388
0.2852270394821929,-1.6436613061139138,0.5651489782821346
0.36674810405967345,-1.6309400755885595,0.6919953545599594
0.416013294309428,-1.6164955756336754,0.7346536241392582
0.43554000577948476,-1.6020025933206898,0.7029206875926383
0.05626066400502977,-1.588817040226394,0.611175058600606
-0.07586956911099507,-1.5766452738884091,0.7907828702109116
0.42095037104680905,-1.5599089666862,0.6964270389905354
0.5975446999104073,-1.5495669756162194,0.34149418909193374
0.46381988784815614,-1.5460185257863743,0.020781673221411945
0.3462029589419907,-1.5483562306513243,-0.2451144939500891
0.25003154419839385,-1.5553643745836807,-0.4425746532831366
0.17828667032858264,-1.5655992471654605,-0.5671690116903114
0.13140611006283165,-1.5776013151671284,-0.6199257542820762
0.10802810352378428,-1.5899600075219156,-0.6070176524956528
0.10516905004551852,-1.6014982087584677,-0.5397856266010299
0.11904003473122426,-1.6112754893167978,-0.43244058003641966
0.1450175486989419,-1.6186288720106923,-0.29996425265314536
0.17815749851382776,-1.6232079434773414,-0.1573743669560076
0.21394176574691184,-1.6249546203731475,-0.018191978541938714
0.2482462287518375,-1.6240455409927557,0.10570960713301544
0.2774177325483282,-1.6208720222463278,0.2060592986939644
0.2991648942646342,-1.6159771259312283,0.2779794077891476
0.31230943526843746,-1.6099569399912463,0.31904359604317756
0.3619532892088377,-1.6034198436676412,0.3300375926994117
0.34244043301929067,-1.5976967052544833,0.2779858796197108
0.274030450958318,-1.5922955443025881,0.25779483650768936
0.2636921995513748,-1.5874828634381002,0.2198355117229098
0.24814594720804078,-1.5835801179783442,0.16994159570400763
0.2295737815811126,-1.580749146840876,0.1140419739275096
0.20960982238738338,-1.5790342703086058,0.05779899987675882
0.18980140115501115,-1.5784078070871752,0.005873083638277959
0.17161266816246093,-1.5787425399444974,-0.03789762960383224
0.156167263556789,-1.5798520741237407,-0.07090708175486476
0.1441640304937472,-1.5815046777789086,-0.09210320913720378
0.1358516056476064,-1.5834605690103831,-0.10136980768143773
0.1161103788853722,-1.5854849193220226,-0.09955535668223235
0.04644733154935202,-1.587342333431521,-0.07582543744067519
0.4345453028335916,-1.5881226384516338,-0.00237530418757537
0.4378899922021659,-1.591240997679532,-0.2935491322209749
0.0,-1.5961674550107419,-0.19573552677730294
