u(t),theta,theta_dot
0.0,-1.5707963267948966,0.0
0.0,-1.5707963267948966,0.0
0.0,-1.5707963267948966,0.0
0.0,-1.5707963267948966,0.0
-0.19306707452735536,-1.5707963267948966,0.0
-0.6219488139330328,-1.5700794030706355,0.1613207837940502
-0.9110152599069891,-1.5634720240404232,0.503616692778193
-0.9464237765709729,-1.549966871461617,0.8452001299291406
-0.8812804707698368,-1.5302871974484347,1.0989947853512891
-0.8882749699858787,-1.5070769493257548,1.221724205011468
-0.8875306982425328,-1.481678393953727,1.2878775429703029
-0.5896078240576266,-1.45679285173085,1.2032506217324004
-0.17336188110079684,-1.435457597234611,0.8209483307895932
0.0,-1.424810198150349,0.2336703217016486
0.0,-1.4261439576450423,-0.36555206611665136
0.0,-1.4392371419065906,-0.928688674671504
0.0,-1.4627954323549286,-1.410707482106187
0.0,-1.494833105098343,-1.7730648436232759
0.0,-1.5327217832509386,-1.9866215989512876
0.0,-1.5732691222123274,-2.03655985087262
0.0,-1.6131507216695504,-1.9214564484728518
0.0,-1.6490983659181135,-1.6507469927782792
0.0,-1.6782703448723075,-1.2479156453154916
0.0,-1.6984075006907255,-0.749838264274566
0.0,-1.7080121928741105,-0.1974071055491432
0.0,-1.7062902331185015,0.3648589965840079
0.0,-1.6935329634398897,0.8918625553903701
0.0,-1.6710513468850172,1.3404926464342963
0.0,-1.6407103459775918,1.675465832617872
0.0,-1.6049848722436302,1.8697053812834912
0.0,-1.56688049457924,1.909789467968659
0.0,-1.5295414711391229,1.7952947136180155
0.0,-1.4960137902451025,1.5357942753333904
0.0,-1.4689600442727393,1.1533245053217707
0.0,-1.45046721627417,0.6825656026558875
0.0,-1.4418860649640624,0.16262002148410293
0.0,-1.443932708811199,-0.36453887879640234
0.0,-1.4563326948910909,-0.8568131613169789
0.0,-1.477811893744852,-1.2739348916854278
0.0,-1.5065567523552634,-1.5832638842236761
0.0,-1.5402277398053255,-1.759609820205068
-0.6658799986926506,-1.5760282228876936,-1.7906332802855638
-1.3291454544761236,-1.6060792660584955,-1.125762980068935
-1.3255912261220255,-1.6212139604263764,-0.3789332286127775
-1.3008190419558925,-1.620853687344575,0.38843723081094444
-1.3129268558066558,-1.6057583543646783,1.0951973605346805
-1.3282476483411743,-1.5775350778133623,1.7353134647681823
-1.2659583707252868,-1.5380014263581903,2.2110245460052553
-1.2061737831743968,-1.4908809053262002,2.4669400388623504
-1.2685501447368062,-1.4412479243256096,2.5046447218861947
-1.3314907630579687,-1.391683554442141,2.4028436169598995
-1.2928658945655924,-1.3459055532024893,2.0897981553385985
-1.3571186231522452,-1.3090733810729918,1.5922044846883638
-1.2513125084683676,-1.2822940726163436,1.038437513483946
-0.710076737999657,-1.2694262788414692,0.2553444822992005
-0.17998705304007323,-1.2740429784170257,-0.8178428107511193
0.0,-1.3020111565006294,-1.9581976523977511
0.0,-1.3512394675822998,-2.932991812483042
0.0,-1.4176326021050722,-3.662507040971189
0.0,-1.4957542142225033,-4.088038130324489
0.0,-1.5790441045547141,-4.1788731657127824
0.0,-1.6606942880492568,-3.9300615387534483
