u(t),theta,theta_dot
0.3116201253004867,-1.5854031512841464,-0.7743984630847126
-0.20413792495710256,-1.599391767214108,-0.5939498039412308
0.21207327563465242,-1.6076411278347236,-0.3649195387885481
1.2528782961906662,-1.6146299307899017,-0.4629426858376557
1.2060484466839971,-1.6286495134405143,-1.0336682224798088
1.1519752333998738,-1.6497571435695861,-0.9658068405985589
1.187233807589541,-1.6730752704501042,-1.3184623573183147
1.2229747894900538,-1.6967674998459465,-1.0891683140684882
0.9744291238946583,-1.720340780046636,-1.2729576651101633
-0.09137182139245179,-1.7394878260895847,-0.652824368578929
0.4120483107367859,-1.742875508213001,0.17780645313026228
0.36491890608276245,-1.736926182787289,0.4052494833362311
-0.2943827371030834,-1.7222688946838203,1.2189645215778258
-0.8622005257297671,-1.6913158953973921,1.8462611659841655
-0.773666451078147,-1.6436547613599022,2.8635873580544016
1.2198013963867376,-1.5817389495522705,3.009880210315406
1.790466508986005,-1.5326694085953259,1.88558562740206
0.7411351431582024,-1.5022578249560306,1.1741473101028674
0.4627243867560644,-1.4848865001610565,0.6921717823119601
0.10594568951767802,-1.475300314535128,0.0716322802111636
-0.048336317340999524,-1.4776165825043046,-0.16943575678955636
-0.36239265310829827,-1.4883475815619098,-0.6363742788223453
-0.5738890755623657,-1.4994903721017183,-0.5343025263187147
-0.5906592530000025,-1.5142521970187628,-0.7208531716110138
-0.2480014595801057,-1.5262103777838982,-0.4943911156524167
0.16733064770707018,-1.5402537301856956,-0.8616662738350667
-0.7584158604015491,-1.5588501279282176,-0.8610238476598195
-0.9629907697027442,-1.5709676437567626,-0.31552062424719834
0.09826831342365921,-1.5743643300955434,-0.054127210059035924
0.7412696702604804,-1.5774353592347694,-0.36449670742667867
1.1772499580689155,-1.5866795792242256,-0.6057982029421438
1.4699693959647075,-1.6027575108406165,-1.2009537957679337
-0.10879532350258625,-1.6335387625500641,-1.5272159982557039
-1.1956304956760069,-1.65503570067141,-0.5795818840706143
-1.0341880165791024,-1.657433973648807,0.15357143208994725
0.12969413895379742,-1.645662441463269,0.9765375403819317
0.7120503822879487,-1.6293458072682163,0.6402730438598813
0.03334168499398854,-1.616196888009387,0.851566516482821
0.25538928588043214,-1.5964683590274673,0.9557898072561938
0.19158144340437888,-1.5783975831102344,0.8296965997547991
-0.013177364101852468,-1.5624210780122076,0.8412692626834116
0.3107903682199993,-1.543968773934684,0.7448841558802254
-0.022959089266434696,-1.533387452993053,0.353841919322627
-0.2765327676179173,-1.5234697894171436,0.4429353681920978
-0.2544402701647769,-1.5171869667178328,0.19282106266215418
-0.25038416413613107,-1.5143736194534945,0.21436422840132716
0.2619341733466389,-1.5131020319238522,-0.06374369429872877
-0.00012081650878140171,-1.5208087511279156,-0.4651097867728174
-0.005537076877834557,-1.5304463856817263,-0.4655361568929379
0.673580198779114,-1.544040671994564,-0.7733228579244781
0.24683002649986546,-1.5671076507819561,-1.2159397015075037
-0.39761396793974446,-1.5894989236708754,-0.987286386715893
0.07737689778355705,-1.6075102816429478,-0.7107488376538499
0.7382613885522131,-1.619062212660026,-0.7455843447571534
1.6411874927675596,-1.6364230710164287,-0.9047944472020119
2.2462146243238936,-1.6616560807439047,-1.5439619821581634
1.1504112179637302,-1.6981125380390019,-1.9844655527715493
1.000958806085969,-1.7303753143697105,-1.424964220092171
1.6784229377932973,-1.7597168670646715,-1.468397952525805
1.1640939904016199,-1.7866963997389478,-1.2325738927716565
1.006663752938397,-1.8064252668888774,-0.6393407327738581
0.3089552659022887,-1.8142876281346467,-0.1292916260940881
0.0809364116724387,-1.806343045705803,1.0771775659448468
0.693700290271973,-1.7766091823723345,1.6732871451361586
0.9359147831653633,-1.7360074364779874,2.1350274856112907
0.8306541414970849,-1.6932269674104488,2.2053701379913977
0.6078951974194863,-1.6469663470050304,2.394810561891027
0.5051140397524106,-1.6000169503142254,2.268752962686217
0.4386824924728,-1.5555690460694078,2.1624364341517737
0.5291631092350202,-1.516060783256957,1.7328522111390217
0.6337598501567843,-1.4864604099854193,1.2414325733459375
0.9988087470257451,-1.4685951474401482,0.49541561397862843
0.43020930615078334,-1.469121295833966,-0.41849951048403417
-0.18990241545138453,-1.47835933661327,-0.6850189835379233
-0.2148372279143551,-1.495811608480379,-0.9918064168927339
-0.5693167522649117,-1.518358019952225,-1.0911503929375637
-0.02324989074392325,-1.5385877446437222,-0.9261169896991621
0.7179033095546322,-1.5595956798980883,-1.3133981574929805
0.7798361273698151,-1.5890672222763043,-1.5774975935068136
0.09290545669588257,-1.6243865026441173,-1.7708903475960827
-0.7512996794858284,-1.6531381276936128,-1.188582955898547
0.6613555786939451,-1.6666642820211643,-0.4591283577279641
1.4359487320713986,-1.6812869264082786,-0.9292795127179754
0.578512214929966,-1.698570767217698,-0.7269726746700775
0.4415244159805348,-1.710288654873237,-0.351067515756645
-0.474477520622843,-1.7139733099244172,0.05072856985949038
-0.6972175316877272,-1.7006846273194978,1.1915076794240513
0.6544426126064595,-1.6712239385717427,1.6527092811185826
0.42702439896097344,-1.6399235452071232,1.433831321244425
-0.7013424666352713,-1.6078551340768135,1.8292137440843237
-1.1865560611016095,-1.5665241887063277,2.273085045982223
-0.021845852206262006,-1.5155981658277407,2.7240469555666538
1.4243953083463017,-1.4681920092331786,1.7857435131491868
0.43577063543185635,-1.4441463161129877,0.6811043420442515
-0.19217529091047902,-1.4349831628960468,0.3809362933130023
0.06518185089323114,-1.434842811453113,-0.26975245088259986
0.6060833346100442,-1.446216877596107,-0.7703829771619461
0.8174608493313806,-1.47055805436659,-1.7660410968696103
0.30025760234868304,-1.510574141831747,-2.22051543687346
0.5086838394036508,-1.5579297553912264,-2.453268096970874
0.753663650773731,-1.6101605745134455,-2.689605365665501
0.41693826585536553,-1.6651939462923226,-2.695525938321334
0.32549563406302495,-1.7145969802976224,-2.2100984226870417
0.6896588311075508,-1.7544085131396758,-1.7457270951570552
0.5964096644116929,-1.7850690697136133,-1.2458379209780632
0.30041846562497143,-1.8034709979746213,-0.4716193183880784
-0.12739530812308497,-1.8056891448504717,0.40009427304479817
-0.6630376928808579,-1.7863173564341772,1.5123921440287051
-1.197125432170179,-1.7446729307437001,2.6434962321068936
-0.9002595036562339,-1.6786257024313644,3.835047223283688
0.18978457101547497,-1.5969504347571086,4.172566568116991
0.4855010151446265,-1.5176260359136622,3.8018181399960502
0.31637466252834867,-1.4457887004247028,3.248569807016472
0.43767071979293193,-1.387818599645687,2.455250288049934
0.4888225851305772,-1.3494087730416437,1.359267205703698
0.03839671472663231,-1.3329759486886912,0.2415344519738177
-0.9852886474888078,-1.3381022497242734,-0.5917025390556754
-1.1113619608007412,-1.352455585798399,-0.8320491295653948
0.05804152521190209,-1.3740770692938458,-1.4379159400003636
1.1724205066770355,-1.4129493321198494,-2.4344642267218934
1.689065819625063,-1.4733717542461549,-3.62248053588342
1.5080953592528035,-1.5562169041551608,-4.533361307762923
1.468734262763685,-1.6514187778167742,-4.887524659212923
1.4117269613669519,-1.7509866031019927,-4.97886275991776
0.2970395209944521,-1.8478002632682105,-4.471183639754078
-0.4990631938020129,-1.9217767224414337,-2.9122669759355047
-0.272930196755769,-1.9634830251011688,-1.219246619126527
0.6059943956440383,-1.971286817210944,0.44017758488210534
0.9216984000690376,-1.9507832331028652,1.4813364115297052
0.3938999785454145,-1.9102944394800259,2.7247491220482467
0.9691177889081776,-1.8437224882362913,3.8217702929881825
1.4912813744866442,-1.764616927857377,4.059464792105352
1.2465775490255349,-1.682969676373631,4.087325159708311
1.2636999422597273,-1.6017351892701133,3.8480641247637624
1.317562215969234,-1.530416626368421,3.2083621431389897
0.5073441213188923,-1.4749161427371265,2.3583594705464273
0.2939238863241128,-1.4313203876623413,1.9512199393739578
1.221429116881964,-1.4001133152382192,0.9415513142124107
0.8499671065035241,-1.3961742553964247,-0.4415203589997396
-0.07602208663228249,-1.4108777160754027,-1.1642837122932799
-0.03085348425330703,-1.4418732935239935,-1.6388993431405843
0.7557624719983225,-1.477400336661541,-2.158539480503114
1.2425533529766941,-1.5289953925852795,-2.967320744487906
1.5709636950680617,-1.5944262440198103,-3.4579703106376685
2.055154899986622,-1.6687265791551744,-3.998327387849878
2.074272694718887,-1.7529455559241618,-4.262072766769953
1.8008734829864759,-1.837842440048247,-4.121818120252756
-0.20847393791240676,-1.9145049959917202,-3.46933374472941
-1.0271774455022253,-1.9625026778390455,-1.1644139472135948
-0.37776149880657806,-1.968983810450058,0.4572711606109468
-0.4949480335766032,-1.941150034058724,2.272371945400711
-0.03131914424728821,-1.8802260116532281,3.737326452392198
0.8288787751685622,-1.7941984600490384,4.688702133381986
1.1744230140310674,-1.6994997029727226,4.765766097001335
0.3015858821138251,-1.6036354234861716,4.658310080214556
-0.5760957523608834,-1.5117002124408931,4.682957901305877
-0.3535659611685782,-1.4179000364593273,4.541572216181968
0.6197963066135459,-1.3332821037752258,3.635405455457983
0.5106791436381264,-1.274923557755196,2.0573617237777917
-0.5638897124925379,-1.2495712063390063,0.8168211080983916
-1.1869133153288636,-1.2425915519635884,-0.0951292393815813
-0.05159633715383638,-1.2521311611433787,-0.8747608761551889
1.5841994298131212,-1.2850535626003023,-2.589781038405761
2.041938916143998,-1.3555785358373431,-4.37164902308937
2.1249854909114907,-1.458855140317651,-5.882873512714145
1.5738526554561816,-1.5874666302233444,-6.89341955075365
0.3173840746535539,-1.7291300801859264,-6.889971612338071
-0.435967156203515,-1.8568388576852237,-5.736171636684344
-0.5150102765211717,-1.9563587626001615,-4.129018351300686
-0.4193872660901432,-2.0199438042924767,-2.194037276651853
-0.23187313306475832,-2.0444544734061343,-0.2313397364074216
0.0831487433697542,-2.0296618764086665,1.698971077325469
0.7142644686766286,-1.9782145853063888,3.2745203297925
1.1942419303271723,-1.901331882291489,4.307156317389883
1.6787916365420708,-1.8087792990986074,4.88480484711223
0.9565144455065899,-1.7114567132655611,4.763437270563312
0.007407164914835507,-1.6143107621840247,5.1439406175125
0.19194938338805145,-1.512173080772916,4.993473246873273
0.08085833174550916,-1.4175785747771272,4.397593457784404
0.0819737513730101,-1.3372774760502861,3.5873863468252845
-0.15165071654396067,-1.2764113734107185,2.37114962839957
-0.9099202724261735,-1.2423485110956358,1.2996554782294742
-0.2791433024861567,-1.225070957740184,0.4242571292980713
0.36917645470024296,-1.2328710330137425,-1.2464042317606354
-0.13765255546348,-1.2709258570632722,-2.5366278121254213
0.030600538364855545,-1.332039867366116,-3.4838655825282703
0.5625238655654452,-1.4112727139699233,-4.410221860243201
-0.09201784848559824,-1.5074797275711953,-5.136486197837986
-0.3885031667954342,-1.6095865130024005,-4.72625567553323
0.8088935857886614,-1.6983103596885116,-4.400809776211645
0.9483107415927228,-1.7859870528303214,-4.2456354078222
0.2023785932160571,-1.8646541059628492,-3.341915583493724
-0.795567516465201,-1.9179028027765102,-1.9865706900104472
-1.4824684908391006,-1.9374638804911408,0.08619484830042168
-1.556399184009688,-1.915175140317849,2.080149285573116
-0.9085491141983093,-1.8538225549241507,4.008385574892303
-0.2127798271633785,-1.762162306302733,4.98058070284908
-0.23767560175761981,-1.6562050132202204,5.619266599586308
0.4908366702193856,-1.541215902206613,5.741033158049388
1.2189504343549817,-1.4343024801826707,4.848054431837455
1.154527528999022,-1.3495701653276364,3.526781585216055
0.9587950469723161,-1.293677929555701,2.051702598220204
0.520113053781257,-1.268191293241331,0.4895399317942012
0.07623386184902325,-1.2702293249575565,-0.8018381184291488
0.45604311431889366,-1.2971518742062715,-1.9644634572681263
0.5071728806991804,-1.3521171354340422,-3.316564271607754
-0.4871826263961765,-1.426626260990203,-4.067663143560029
-1.2906870780823754,-1.5097559375883587,-3.988578834998883
-1.7343274985824053,-1.5844294583557124,-3.4082076698060573
-1.9269530272989666,-1.6430049222349583,-2.365605939906333
-1.502678949813735,-1.6784580009474992,-1.1780387335526714
-0.4703692720603059,-1.6901989567803306,-0.22977406066086592
0.184746538198316,-1.690943412494829,0.1914644754567137
0.2496663703086377,-1.683795118422315,0.5896641019132493
0.2068540298766519,-1.6697673300684692,0.8898825673020117
