u(t),theta,theta_dot
1.2555051477729862,-1.5707963267948966,-0.4871498493465237
1.542570091466771,-1.6024968173260694,-0.47225521841029006
7.613816254973481,-1.632426594533552,-0.4118882575082717
8.355207872763714,-1.6580336803126676,-0.34301779105471164
10.828703258525968,-1.6793716750929615,-0.29176912138612066
9.769289505785988,-1.6965983437045646,-0.22072757538496135
10.471145826157011,-1.7089175399539136,-0.15442559467080577
7.913743443730016,-1.7169646039103879,-0.09240174691203286
9.749763062226586,-1.7197904747214905,-0.0009905143728037216
8.358411261757682,-1.7180063165013504,0.0440029038661593
8.51450663903696,-1.7133970628282165,0.08946891506748654
8.715613557618418,-1.7055967029209376,0.14085324566682236
8.965156785456342,-1.6958034960251367,0.15497665628426036
8.633051467367718,-1.6832602986558451,0.20558647423456405
10.456712127278335,-1.6670606015212974,0.2620955052788083
2.607847728193702,-1.649280111479663,0.2760370153595531
3.32032969942082,-1.6294797278950641,0.2896762644010419
1.7678030896455454,-1.6110915216490613,0.2579177679020895
-0.43875813986952283,-1.5977005916598783,0.166734157013469
1.3297904703496968,-1.5875402683198314,0.11608776072905845
1.2786312440479974,-1.5813571969851379,0.08078604381352349
-3.4193408541603953,-1.5758613582800363,0.08919116119133012
-3.4854807374363865,-1.5696095582656813,0.06693095742790094
-3.4522029909852545,-1.566080048844652,0.04785256678625722
-3.5944443600734077,-1.5642053249786365,0.01767913481524835
-0.14148517605920582,-1.5629627137627666,0.006182221973102642
0.26848737588341126,-1.562936556711579,-0.006317646580092817
-0.4117773074732344,-1.5638279697510242,-0.028713707391561566
0.21713279730331636,-1.566011135296166,-0.013835656676375211
-1.9586134284057137,-1.5661722696773173,-0.0024147415196824813
-1.8417511869080212,-1.56636013141966,6.764652793140315e-06
-2.1979534657157966,-1.5667454512664238,-0.006620154826345103
-0.344898496891726,-1.5668543881562587,-0.00018135571565722832
-10.906878244554925,-1.5684753886210425,-0.03231757650946689
2.2956473875171746,-1.5740884791418044,-0.08781197010420246
2.5040249450262184,-1.5759646283357627,-0.013698881653801169
9.755823471125632,-1.5769531811145656,-0.021728162404343783
10.280137436785614,-1.5793996115475895,-0.04462892816286958
8.880310957098862,-1.582842637220305,-0.05572128096007204
10.688515263104904,-1.5848303388433402,-0.011559447727813633
10.309951377353498,-1.585012527068919,0.00042874023694570973
10.134273020344674,-1.5848054919004149,0.00717883734698324
10.700342061101324,-1.584148937030394,0.011515379074087609
10.141125607644142,-1.581323903133888,0.1062323294439505
9.267880037131706,-1.5727259407117882,0.17456634018815434
-1.792794328465894,-1.5641146855540455,0.08639313671045042
-1.9752326930106874,-1.5586443333322237,0.11681939098412178
9.558679054399478,-1.5528222172196573,0.0460497917916012
7.135528405502142,-1.5490848052463306,0.07543461014587827
6.095027614123195,-1.543054608532981,0.08527210187337887
5.345684148941378,-1.5379514412717175,0.08572679789327983
6.297628705010328,-1.531305927229295,0.05891372396491072
10.0238226865323,-1.5279242320051745,0.021446477819888034
12.53224902956775,-1.527514323905849,-0.000692954851597902
11.44128046269183,-1.5282920345271778,-0.026018344744632795
10.596022114646537,-1.5300417497723233,-0.04205234774767096
-2.167070402661065,-1.5328793041525346,-0.08240543068381151
1.1428906857734846,-1.5388272361725714,-0.09623757885313956
9.019627816938824,-1.5453309641025357,-0.11406455247684301
8.909233746645052,-1.5550392621165556,-0.15017241115326305
10.46885682543563,-1.5671499442728767,-0.24188781601264608
8.165884676512553,-1.585227848408984,-0.25747539751426046
8.494783955482086,-1.6030662277253016,-0.30200989544077134
9.508034384113346,-1.62010652073233,-0.23897630710366868
9.330211497681155,-1.6354408084819325,-0.20400452293059823
9.120537978514596,-1.6498612818419744,-0.19911558826857986
3.7011977382450367,-1.6629522908428715,-0.2081861742689746
4.648515723344051,-1.67727549056378,-0.1638514105281841
5.069576569427781,-1.6883700072208094,-0.17994834867935053
3.8815831351628196,-1.7090478288121038,-0.3801935981879249
4.916536161333627,-1.7314681218967303,-0.2921042768403767
-9.481430160304377,-1.7467139176020583,-0.15869468629034336
-10.25420802241663,-1.7543765761480201,-0.10345285996174015
-9.746189231771234,-1.7593613880662078,-0.024049660764791057
-10.909938828637186,-1.7570812649818601,0.11037514372273141
-12.491338116434548,-1.7445888617410572,0.23453216104577398
-10.495764840276742,-1.7258641300567297,0.29539306515162467
-3.1136419050615247,-1.7088450062702174,0.2887411813938857
-2.361580072961172,-1.6893949786246318,0.33864849475733977
-3.2797483480587215,-1.6687699759881072,0.303011783011807
-2.3101985089857773,-1.6508128993742783,0.2726913667605805
-2.03038400431541,-1.629431554919786,0.3197081110162264
-3.643183309103192,-1.6058727640475723,0.44177133315927103
-4.287288059944537,-1.5723961049947948,0.4759538410262899
8.641544661244186,-1.5408756816471252,0.5400914802433491
9.513428615882814,-1.5056541067475595,0.5020011214793344
-3.767333724794784,-1.4707005074515418,0.4386735441014557
-6.234217484006509,-1.4439337970355979,0.36984886044175946
-4.938201005387542,-1.4209928145537833,0.3495622519303685
-4.5227016333636545,-1.4055264840451367,0.13213360286515424
-7.175652593243627,-1.3986046027232657,0.12842699730242219
-8.13405264419372,-1.389930784816857,0.09757076625415176
-6.114178199120337,-1.3836168947559417,0.009865998968926466
-5.697238466579795,-1.3863700605584717,-0.06821311999686161
-6.481192930645914,-1.391630862606932,-0.10132850876873983
-4.785784337915631,-1.397868711609021,-0.1432532774221357
5.762583701844939,-1.4079346653485227,-0.12054602659563413
-1.5784005715457154,-1.4197486652179787,-0.25548850761773695
-3.758200481716356,-1.4405500517243575,-0.2871783166302428
-2.7245314988351073,-1.4626773516997174,-0.38878848030333407
-2.809790544283619,-1.4971162647071456,-0.6745026596813524
-1.5742337331882623,-1.539489178262143,-0.6732363729874117
-3.944689231307912,-1.5863513642147606,-0.737523937377325
-8.232480685101365,-1.6392252492585548,-0.7703462225600867
-7.123970610395412,-1.6845714121519961,-0.5170637554965153
-7.016819700185259,-1.7166008852496177,-0.4694174175048821
-7.2047069375613475,-1.7465610745234448,-0.3807703032587521
-5.3792747636195415,-1.7702536729401404,-0.4119191232764781
-5.989881184409608,-1.7938312761769357,-0.3003873995829929
11.581068808454646,-1.809845208944982,-0.17926880826166694
10.602720351439732,-1.8170709517547694,-0.045574859218728905
8.385461208337485,-1.8159890266376195,0.05585854993346169
8.258117848403922,-1.8104371467281137,0.10322090978023521
-1.1849371609576669,-1.8006681259952033,0.16432762152699007
-1.8008465639292923,-1.7871684328030246,0.2599333743350973
-0.33693263847690047,-1.7635649356662422,0.4241524331058909
1.9098169540085066,-1.7364924819414833,0.4084082386078154
1.632318772328627,-1.70631445328871,0.5382568083493733
-0.02756927009889054,-1.6688242929346968,0.5633089417223216
0.3171114880059559,-1.63786741001288,0.4144131238849115
9.498794595489414,-1.6110041802908464,0.3959634374722113
8.648328742273701,-1.5849666388147212,0.4101148475814876
8.593861488351335,-1.5527331535496767,0.5677947699719186
9.330234711585332,-1.5165582859886055,0.4468500830065532
7.203002524439832,-1.4916054849117553,0.3138720897289315
8.019228742120571,-1.4704239141402695,0.24465558235776416
7.196725404707854,-1.4603068970277129,0.061351905347609995
8.30214098741218,-1.455821683279394,0.06073866186440382
7.085393710237545,-1.454377811261052,0.0003368654093411512
8.274705694341908,-1.4554505426222035,-0.03609073385454165
4.739248163771423,-1.4598147120573814,-0.08652042350458682
5.890585068172957,-1.4662323804245796,-0.06708425587277735
6.981018156200345,-1.4713003660860904,-0.07225690029905436
-0.45138143001587977,-1.4756338116074135,-0.06447580198190649
0.5195418348650904,-1.4795804009804987,-0.03192803864608552
-9.309888748789586,-1.485272239579927,-0.11658935505383812
-9.155619119834725,-1.495747372708603,-0.2647914243671865
-8.512408310777722,-1.5200271368794946,-0.3487870213118848
-8.993573856680204,-1.5426669704779952,-0.32035597566605306
2.887459765396926,-1.5641901368211704,-0.2965313376511539
1.7796452762742574,-1.583921763277156,-0.2886603120282963
2.5158992896619834,-1.602162264562893,-0.24735627559500098
1.4322764238187515,-1.6256891371059015,-0.33216818645657537
2.4781353542740776,-1.6462311029179115,-0.2497302230260416
-4.381806022908216,-1.6627195485450488,-0.2589608028545752
-4.9442068381168145,-1.6748707162182364,-0.09368387443470373
-6.118552778806147,-1.6812026861694955,-0.07223188629166549
-7.4191714661445705,-1.685166474431432,-0.06897688841141071
-6.939364941349053,-1.6875011181514676,-0.002529540933462859
-4.9173601670816804,-1.686107228620354,0.0480699770902266
-5.897541404005442,-1.6786335966905985,0.1427068885626691
9.816766462600658,-1.6656234362872047,0.22380352821365926
9.90024927371286,-1.6489160520155408,0.2655261887105411
-3.0462552688995292,-1.6299148631782705,0.32129759912672395
-3.7585852842569643,-1.6101280559558029,0.2886815192959266
-3.4219712810961327,-1.5931425574801859,0.2971475127501514
1.6367249146140592,-1.5761006238352087,0.27767932805501244
0.20664993230763834,-1.5572958398571493,0.2618108608318117
0.19123492357254135,-1.5379013603468004,0.19736127524470173
-9.942445468302813,-1.5231105624371923,0.25693990669081995
-6.87491283601702,-1.509634962277061,0.19370236330255663
-9.099082452416814,-1.5026532882632375,0.04643755102051892
-9.226161643009657,-1.5011540822734177,-0.002464155586500684
-7.739907611851424,-1.5019100291067013,-0.023656521311991967
7.505989518833194,-1.5040223058602666,-0.07946808116957886
11.934549389965156,-1.5121127690650857,-0.16939543173939886
9.367654336867082,-1.522827328480287,-0.12477124436672826
11.104810777835503,-1.5330948169011482,-0.16337131141075695
10.69545798279016,-1.5452415959410597,-0.17196607302776445
-8.034664745930973,-1.553045294402828,-0.06261106007241307
4.498668975030421,-1.5570194104104775,-0.06765822557576474
13.662257002990593,-1.5594031563658282,-0.031575602168924424
12.879332254902597,-1.5644287442132174,-0.08043732548170446
14.787548903064469,-1.5710098714834406,-0.09969599633888321
-7.631493658945646,-1.5760259019118124,-0.03739915076788986
-4.8974262606843535,-1.5780182026214982,-0.02291354951785755
-7.538102419344882,-1.5796775964632193,-0.02986227032019704
-8.045911370266461,-1.5819833488778994,-0.03717059952127589
-8.868035132340287,-1.5835644033546055,-0.004709388704338929
-10.181970530574638,-1.5837520680006685,-0.009717458533180137
-6.767394122527019,-1.5842210024284749,-0.00292585758467591
-8.410924531130915,-1.5842861371901695,-0.00348260558384193
-9.071398180152713,-1.5848989482809612,-0.0006951269663910115
-5.682449231335209,-1.5849024584088824,0.0014076738253069713
-6.7276281722943025,-1.5846636558848903,0.010573374300322387
-8.692521015228879,-1.5831461206476647,0.03749692316100506
2.5204499058707475,-1.5769166409692033,0.12912169799485032
-1.295024582729598,-1.5720785738780871,0.031358225672389994
0.32464987723650257,-1.5675597067216385,0.07464563953768763
0.09700785355378239,-1.5565838560205494,0.16343423200349005
0.7278674794740596,-1.5465608737522947,0.11852598775535646
0.8876477768058517,-1.538770173741918,0.13933776739092868
0.2043651653030284,-1.5299096227420657,0.08724282077878012
0.4215926109585102,-1.526144477794308,0.03164365015419136
0.8692226973238744,-1.5192845528023877,0.13981837783172743
-9.59724279188114,-1.507373673204094,0.16835778851852856
-10.8803232942611,-1.4993408253731886,0.12092128986261354
-12.76023351336384,-1.4912268244908005,0.1176605261374646
6.410481922929463,-1.4851046661466893,0.09950799024111764
3.9702359518243098,-1.4780223081079038,0.051477396126950334
6.525805858593857,-1.474261026721058,0.06252673782324693
6.710652913110361,-1.4724168186043463,-0.003752520453504739
10.578339260837398,-1.4748280347201794,-0.10090817321259661
10.522729945631433,-1.4834240547750888,-0.10062762338613973
-0.7135186460354515,-1.4896271711582199,-0.07348455271147505
-3.053782502545813,-1.4957254770584887,-0.13059071579351042
-11.638220019057472,-1.5070940267853747,-0.26158016726431066
-1.4819574878585484,-1.5247121204741072,-0.24951236492355836
-2.2936345780842293,-1.5453479219761936,-0.3054690043094235
