u(t),theta,theta_dot
0.0,-1.5707963267948966,0.0
0.0,-1.5707963267948966,0.0
0.0,-1.5707963267948966,0.0
0.0,-1.5707963267948966,0.0
-0.14810998370920325,-1.5707963267948966,0.0
-0.3784787808330046,-1.5702268207470726,0.12373029814741437
-0.41520516567833043,-1.5658140194925134,0.3044318762647723
-0.28269512671637365,-1.5583579186634806,0.42021021756376575
-0.14542994543541654,-1.549698137022327,0.4284381068998263
-0.12949391932422513,-1.5416979293410233,0.3600028618298863
-0.11777250742852508,-1.5350497729070867,0.2910685236645838
-0.07706817711452645,-1.5305224140892837,0.16126819581625976
-0.0743376601524428,-1.5286287977348298,0.024144083578797167
-0.0528097570189864,-1.5295906514794433,-0.11999158367039857
-0.09767181931282683,-1.533563457181649,-0.26351722048984805
-0.1530702636923821,-1.5396622576445833,-0.3356860623943847
-0.14670592289878753,-1.5468399928696477,-0.38217377043852907
-0.14792807047796908,-1.5548716050177114,-0.3995297320126426
-0.14983507094394524,-1.5626184752080454,-0.3804846804138594
-0.1126352141973529,-1.5697199659989152,-0.3333052275452716
-0.05701140697438323,-1.5760085335317715,-0.28799565633747326
-0.05539300013139969,-1.5813464342094559,-0.2370729205657409
-0.0509462226808215,-1.5852351867133383,-0.15132322045019275
-0.01185701223562867,-1.5874511944308953,-0.07420832978015297
0.016825111836764675,-1.5881872283258656,-0.004593706860637088
0.0501146783967411,-1.587686297166552,0.05326538534344831
0.04588802975754348,-1.5862401625501261,0.0899391800381181
0.04142109576035849,-1.5838825056007908,0.13842147662546947
0.07625435410229357,-1.5809022959216033,0.15897384145658258
0.10284248739490363,-1.5777313535750697,0.15366328721226533
0.10486192905339586,-1.5748232941109885,0.12644765383916604
0.0928881589856741,-1.5725773173469377,0.09671619914961196
0.07898221554790662,-1.571006563163206,0.061854543163782076
0.06470733329223335,-1.5700316745303253,0.03142715533609547
0.05411202962376897,-1.5697112624771958,0.001391112087458128
0.044913637229529284,-1.569911700961945,-0.02231464135596894
0.0318958662250143,-1.5705455401253252,-0.04253908380604075
0.018308682718276396,-1.5714924888436064,-0.0498005292011229
0.015753062176356546,-1.5725393958703613,-0.05085479032679678
0.01910638466225932,-1.573590592425107,-0.047400403091424737
0.02365817340769672,-1.5745515395509972,-0.04284837134298438
0.023266558433312524,-1.5752954925569165,-0.03574633930327808
0.02594367902678963,-1.5759386128142117,-0.024641003606826754
0.028915682842498708,-1.5763207728525506,-0.014999788662568084
0.03225645603860631,-1.5764829155098368,-0.0034338982178967535
0.034688862795785765,-1.5764720139237551,0.004585474100482796
0.03370388372136452,-1.5763132901904526,0.013882597425474135
0.03116998088855804,-1.5759804958317774,0.021182724199157923
0.033567493397274224,-1.5754822334601848,0.02966898445960022
0.04334724928177925,-1.5748986583038507,0.030826291679123378
0.05064206782208627,-1.5743396425159706,0.026401897961459617
0.04640547334972154,-1.5738837363217568,0.016985537214736737
0.033241244427909336,-1.5735644194525973,0.012558691085560257
0.0377184280255593,-1.573359612202184,0.01173492610755813
0.03836144187374735,-1.5732396393139692,0.001883816256795269
0.028657269212201998,-1.5732303335990532,-0.00030662072302792346
